id_plano_acao,id_plano_trabalho,id_executor,CHAVE,situacao_plano_trabalho,classificacao_orcamentaria_pt,id_meta,sequencial_meta,nome_executor,objeto_executor,desc_meta,un_medida_meta,qt_uniade_meta,elemento_despesa_estimado,categoria_macro,CLASSIFICACAO DETALHAMENTO OBJETO,CLASSIFICACAO JUSTIFIFICATIVA
85243,39490,42261.0,85243-39490-42261,Enviado para Análise,"A Transferência Especial em questão tem previsão de execução na seguinte dotação orçamentária no exercício de 2025: 

POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS

Dotação orçamentária: 06.181.137.4.365.0001 

Ação: 4365 - POLICIAMENTO OSTENSIVO GERAL 

Fonte: 98 

449052 – R$ 316.800,00

A descrição dos códigos da classificação orçamentária de despesa no Estado de Minas Gerais pode ser acessada através do link: https://drive.google.com/drive/u/0/folders/1s-M-i8fB0IVuqXt3nlufLLBVLyqEBh1v. 

O quadro de detalhamento de despesa com a descrição das ações orçamentárias no exercício de 2025 pode ser acessado através do link: https://drive.google.com/drive/folders/1kO-btyjg4kIA6PS8vK3G39vEjcf2feAR.",900790.0,50.0,POLICIA MILITAR DO ESTADO DE MINAS GERAIS,Aquisição de eletroeletrônicos para o Centro Odontológico (CODONT) da Polícia Militar do Estado de Minas Gerais,Aquisição de microfones,UN,20.0,NÃO FOI POSSÍVEL IDENTIFICAR,Não identificado,mediano,IDENTIFICADO
85243,39490,42261.0,85243-39490-42261,Enviado para Análise,"A Transferência Especial em questão tem previsão de execução na seguinte dotação orçamentária no exercício de 2025: 

POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS

Dotação orçamentária: 06.181.137.4.365.0001 

Ação: 4365 - POLICIAMENTO OSTENSIVO GERAL 

Fonte: 98 

449052 – R$ 316.800,00

A descrição dos códigos da classificação orçamentária de despesa no Estado de Minas Gerais pode ser acessada através do link: https://drive.google.com/drive/u/0/folders/1s-M-i8fB0IVuqXt3nlufLLBVLyqEBh1v. 

O quadro de detalhamento de despesa com a descrição das ações orçamentárias no exercício de 2025 pode ser acessado através do link: https://drive.google.com/drive/folders/1kO-btyjg4kIA6PS8vK3G39vEjcf2feAR.",900800.0,60.0,POLICIA MILITAR DO ESTADO DE MINAS GERAIS,Aquisição de eletroeletrônicos para o Centro Odontológico (CODONT) da Polícia Militar do Estado de Minas Gerais,Aquisição de mesa controladora de sistema de som,UN,10.0,40 - Serviços de Tecnologia da Informação e Comunicação - Pessoa Jurídica,Serviços,mediano,IDENTIFICADO
77731,41840,44730.0,77731-41840-44730,Em Complementação,,943580.0,10.0,MUNICIPIO DE RIO PARDO,"Elaborar projeto de quadra esportiva para a  promoção do esporte e lazer, promovendo inclusão social, desenvolvimento comunitário e capacitação por meio do Esporte, com jovens em vulnerabilidade social.

Ação Orçamentária: 15.01.17.813.0106.1182- 44.90.51

Órgão -15- Secretaria Municipal da Juventude,  Esporte e Lazer
Unidade Orçamentária: 01 - Secretaria Municipal da Juventude, Esporte e Lazer
Função:  17 - Desporto e Lazer
Subfunção: 813- Lazer
Programa: 0106 - Desporto e Lazer
Projeto Atividade:  1182 - Construir, Reformar, Ginásios, Quadras Abertas, Pavilhões Comunitários, Pavilhões de Grupamento de Mulheres Rurais
Elemento de Despesa: 44.90.51 - Obras e Instalações",Construção de Quadra Esportiva- no Bairro Jardim Boa Vista- Rio Pardo/RS,UN,10.0,51 - Obras e Instalações,Obra/instalação,detalhado,IDENTIFICADO
85082,43960,47027.0,85082-43960-47027,Concluído,"Unidade gestora: 1 - Prefeitura Municipal de Flores
Órgão orçamentário: 7000 - SECRETARIA DE INFRAESTRUTURA E DESENVOLVIMENTO URBANO
Unidade orçamentária: 7001 - Secretaria de Infraestrutura e Desenvolvimento Urbano
Função: 15 - Urbanismo
Subfunção: 451 - Infra-Estrutura Urbana
Programa: 7 - Melhoria da Infraestrutura Urbana
Ação: 1.7 - Construção de Ciclovias",992410.0,10.0,MUNICIPIO DE FLORES,"Contratação de empresa especializada para a execução de obra de engenharia visando à construção de uma ciclovia interligando os bairros de Vila Nova e El Dourado, no município de Flores-PE","Contratação de empresa especializada para a execução de obra de engenharia visando à construção de uma ciclovia interligando os bairros de Vila Nova e El Dourado, no município de Flores-PE",UN,10.0,51 - Obras e Instalações,Obra/instalação,detalhado,IDENTIFICADO
76378,42246,45152.0,76378-42246-45152,Enviado para Análise,,951890.0,10.0,MUNICIPIO DE LABREA,Aquisição De Equipamento E Material Permanente,Aquisição De Equipamento E Material Permanente,UN,10.0,52 - Equipamentos e Material Permanente,Equipamentos/material permanente,mediano,NÃO FOI POSSÍVEL IDENTIFICAR
83380,39032,41790.0,83380-39032-41790,Concluído,,893020.0,10.0,MUNICIPIO DE FORMOSA,Construção de dois campos Society no Município de Formosa-GO,"Construção de campo Society com grama sintética, alambrado e iluminação no Município de Formosa-GO",M2,24750.0,51 - Obras e Instalações,Obra/instalação,detalhado,NÃO FOI POSSÍVEL IDENTIFICAR
83380,39032,41790.0,83380-39032-41790,Concluído,,893030.0,20.0,MUNICIPIO DE FORMOSA,Construção de dois campos Society no Município de Formosa-GO,"Construção de campo Society com grama sintética, alambrado e iluminação no Município de Formosa-GO",M2,24750.0,51 - Obras e Instalações,Obra/instalação,detalhado,NÃO FOI POSSÍVEL IDENTIFICAR
84381,43976,47049.0,84381-43976-47049,Concluído,10.12.15.451.1344.1.048.00165.4.4.90.51,993400.0,10.0,MUNICIPIO DE GOIATINS,PAVIMENTAÇÃO ASFALTICA NA AV. PALMEIRANTES,PAVIMENTAÇÃO ASFALTICA NA AV. PALMEIRANTES,M2,1733340.0,51 - Obras e Instalações,Obra/instalação,detalhado,NÃO FOI POSSÍVEL IDENTIFICAR
81778,36321,39051.0,81778-36321-39051,Concluído,"Entidade: Prefeitura Municipal de Ipumirim
0.03 Departamento Municipal de Esportes
25 Esporte e Lazer Integrado
27.812 Desporto e Lazer/DEsporto Comunitário
1.020 Estruturação e Modernização do Desporto Amador
4.4.90.00 Aplicações Diretas",850130.0,10.0,MUNICIPIO DE IPUMIRIM,"Aquisição de 900 cadeiras fixas para as arquibancadas do Ginásio Municipal de Esportes
Ampliação e Reforma de Banheiros e Vestiários do Estádio Municipal Sete de Setembro",Instalação de Cadeiras fixas nas arquibancadas do Ginásio Municipal de Esportes,UN,9000.0,51 - Obras e Instalações,Obra/instalação,detalhado,IDENTIFICADO
81778,36321,39051.0,81778-36321-39051,Concluído,"Entidade: Prefeitura Municipal de Ipumirim
0.03 Departamento Municipal de Esportes
25 Esporte e Lazer Integrado
27.812 Desporto e Lazer/DEsporto Comunitário
1.020 Estruturação e Modernização do Desporto Amador
4.4.90.00 Aplicações Diretas",850140.0,20.0,MUNICIPIO DE IPUMIRIM,"Aquisição de 900 cadeiras fixas para as arquibancadas do Ginásio Municipal de Esportes
Ampliação e Reforma de Banheiros e Vestiários do Estádio Municipal Sete de Setembro",Ampliação e Reforma de Banheiros e Vestiários do Estádio Municipal Sete de Setembro,CJ,10.0,51 - Obras e Instalações,Obra/instalação,detalhado,IDENTIFICADO
83715,43959,47026.0,83715-43959-47026,Concluído,4.4.90.52.00,992390.0,10.0,FUNDO MUNICIPAL DE SAUDE DE NOVAIS,Aquisição de Veículos para uso e transporte dos munícipes que necessitam de deslocamento para atendimentos de média e alta complexibilidade.,Veiculo 7 lugares,UN,10.0,52 - Equipamentos e Material Permanente,Equipamentos/material permanente,mediano,IDENTIFICADO
83715,43959,47026.0,83715-43959-47026,Concluído,4.4.90.52.00,992400.0,20.0,FUNDO MUNICIPAL DE SAUDE DE NOVAIS,Aquisição de Veículos para uso e transporte dos munícipes que necessitam de deslocamento para atendimentos de média e alta complexibilidade.,Veículo 5 lugares,UN,10.0,52 - Equipamentos e Material Permanente,Equipamentos/material permanente,mediano,IDENTIFICADO
84285,39308,42073.0,84285-39308-42073,Enviado para Análise,"Dotação Orçamentário 27.812.0017.1.071 - Construção do Ginásio Poliesportivo /

Elemento de Despesa 4.4.90.51.00 Obras e Instalações",897810.0,10.0,MUNICIPIO DE IGARAPE-MIRI,Construção do Ginásio Poliesportivo de Igarapé-Miri,Construção do Ginásio Poliesportivo,UN,10.0,51 - Obras e Instalações,Obra/instalação,detalhado,NÃO FOI POSSÍVEL IDENTIFICAR
78213,43977,47054.0,78213-43977-47054,Concluído,"Infraestrutura Urbana -Beco da Castilho, no município de Pelotas / RS.
15.451.0113.1028.00 - Pavimentação e Manutenção de vias públicas
4.4.90.51.00.00 - obras e instalações",993710.0,10.0,MUNICIPIO DE PELOTAS,"Infraestrutura Urbana -Beco da Castilho, no município de Pelotas / RS.
15.451.0113.1028.00 - Pavimentação e Manutenção de vias públicas
4.4.90.51.00.00 - obras e instalações","Infraestrutura Urbana -Beco da Castilho, no município de Pelotas / RS.",UN,10.0,51 - Obras e Instalações,Obra/instalação,mediano,NÃO FOI POSSÍVEL IDENTIFICAR
77718,43978,47055.0,77718-43978-47055,Concluído,Revitalização do espaço esportivo Bairro Fátima,993720.0,10.0,MUNICIPIO DE PELOTAS,"Revitalização do espaço esportivo Bairro Fátima
projeto/atividade: 15.451.0115.1027.00 - Construção, qualificação e revitalização de espaços públicos
4.4.90.51.00.00 - obras e instalações",Revitalização do espaço esportivo Bairro Fátima,UN,10.0,51 - Obras e Instalações,Obra/instalação,detalhado,IDENTIFICADO
78898,43981,47059.0,78898-43981-47059,Concluído,Pavimentação da Rua Marques de Olinda,993780.0,10.0,MUNICIPIO DE PELOTAS,Pavimentação da Rua Marques de Olinda,Pavimentação da Rua Marques de Olinda,UN,10.0,51 - Obras e Instalações,Obra/instalação,detalhado,NÃO FOI POSSÍVEL IDENTIFICAR
77479,43980,47057.0,77479-43980-47057,Concluído,"Pavimentação Rua Desembargador Andre da Rocha
4.4.90.51.00.00 - obras e instalações",993760.0,10.0,MUNICIPIO DE PELOTAS,Pavimentação da Rua Desembargador Andre da Rocha,Pavimentação da Rua Desembargador Andre da Rocha,UN,10.0,51 - Obras e Instalações,Obra/instalação,detalhado,NÃO FOI POSSÍVEL IDENTIFICAR
77480,43979,47056.0,77480-43979-47056,Concluído,"Pavimentação da Rua Gramado
",993730.0,10.0,MUNICIPIO DE PELOTAS,"Pavimentação da Rua Gramado e Rua Felix Caputo
4.4.90.51.00.00 - obras e instalações",Pavimentação da Rua Gramado,UN,10.0,51 - Obras e Instalações,Obra/instalação,detalhado,NÃO FOI POSSÍVEL IDENTIFICAR
77480,43979,47056.0,77480-43979-47056,Concluído,"Pavimentação da Rua Gramado
",993740.0,20.0,MUNICIPIO DE PELOTAS,"Pavimentação da Rua Gramado e Rua Felix Caputo
4.4.90.51.00.00 - obras e instalações",Pavimentação da Rua Felix Caputo,UN,10.0,51 - Obras e Instalações,Obra/instalação,detalhado,NÃO FOI POSSÍVEL IDENTIFICAR
77480,43979,47056.0,77480-43979-47056,Concluído,"Pavimentação da Rua Gramado
",993750.0,30.0,MUNICIPIO DE PELOTAS,"Pavimentação da Rua Gramado e Rua Felix Caputo
4.4.90.51.00.00 - obras e instalações",Causa Animal,UN,10.0,51 - Obras e Instalações,Obra/instalação,detalhado,NÃO FOI POSSÍVEL IDENTIFICAR
79361,43982,47060.0,79361-43982-47060,Concluído,"Aquisição de equipamentos para Escola João da Silva Silveira - Monte Bonito, município de Pelotas / RS",993790.0,10.0,MUNICIPIO DE PELOTAS,"Aquisição de equipamentos escolares - Escola João da Silva Silveira - Monte Bonito, no município de Pelotas / RS.","Aquisição de equipamentos escolares - Escola João da Silva Silveira - Monte Bonito, no município de Pelotas / RS.",UN,10.0,52 - Equipamentos e Material Permanente,Equipamentos/material permanente,detalhado,IDENTIFICADO
79362,43983,47061.0,79362-43983-47061,Concluído,Pavimentação,993800.0,10.0,MUNICIPIO DE PELOTAS,Pavimentação,Pavimentação,UN,10.0,51 - Obras e Instalações,Obra/instalação,mediano,NÃO FOI POSSÍVEL IDENTIFICAR
76759,41586,46683.0,76759-41586-46683,APROVADO,"UNIDADE ORÇAMENTÁRIA: 20606 - SECRETÁRIA DE URBANISMO OBRAS E SERVIÇOS PÚBLICOS
AÇÃO: 1006 - EXECUÇÃO DE OBRAS PÚBLICAS - PAVIMENTAÇÕES DE VIAS
NATUREZA DA DESPESA: 4.4.90.51.00 - OBRAS E INSTALAÇÕES
FONTE: 1706 - TRANSFERÊNCIA ESPECIAL DA UNIÃO",985470.0,10.0,MUNICIPIO DE MANOEL VITORINO,PAVIMENTAÇÃO DE VIAS PÚBLICAS DO MUNICÍPIO,PAVIMENTAÇÃO DA RUA GRACINDO LOPES LOCALIZADA NA ZONA URBANA DO MUNICÍPIO,M2,48000.0,51 - Obras e Instalações,Obra/instalação,detalhado,NÃO FOI POSSÍVEL IDENTIFICAR
80887,36225,38955.0,80887-36225-38955,Enviado para Análise,"02.007.12.361.0029.3010 - Manutenção das Atividades do Ensino Fundamental
Fonte de recurso: 1.706.3110 - Transferência Especial da União
Elemento de despesa: 33.90.30.00 - Material de Consumo
Elemento de despesa: 33.90.32.00 - Material, bem ou serviço para distribuição gratuita
Elemento de despesa: 33.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica
",848880.0,10.0,FUNDO MUNICIPAL DE EDUCACAO - FME,"Aquisição de Kits e Plataforma Digital para implementação do sistema de capacitação de professores e alfabetização de alunos no reconhecimento fonético em inglês, por meio do processo neurolinguístico de aprendizado, processo de alfabetização por letramento e reconhecimento fonético, incluindo processo silábico, com resultado positivo de aprendizado para leitura, escrita e pronúncia correta na língua inglesa, para atender aproximadamente 500 alunos do 6º ano do ensino fundamental.","Capacitar professores e alfabetizar alunos do 6º ano do Ensino Fundamental no reconhecimento, leitura, escrita e pronúncia correta da língua inglesa, com base em práticas neurolinguísticas e metodologias fonéticas eficazes.",UN,5000.0,30 - Material de Consumo,Material de consumo,mediano,IDENTIFICADO
77155,43393,46385.0,77155-43393-46385,Enviado para Análise,"FUNÇÃO - 20 - AGRICULTURA
SUB FUNÇÃO - 606 EXTENSÃO RURAL
NOME DA AÇÃO - 1399 - DISTRIBUIÇÃO DE EQUIPAMENTOS DE APOIO A INCLUSÃO PRODUTIVA
",979610.0,10.0,SECRETARIA DE DESENVOLVIMENTO RURAL- SDR,Aquisição de equipamentos para incentivar e fomentar o desenvolvimento do setor agropecuário de pequeno porte.,Kit-Reservatório de Água 500 Litros - contendo caixa d’água com capacidade para 500 litros e instalação de tubos de PVC com classe de PN 75 mca para ligação hidráulica.,UN,37500.0,52 - Equipamentos e Material Permanente,Equipamentos/material permanente,detalhado,IDENTIFICADO
75592,39861,42643.0,75592-39861-42643,Em Complementação,"02.008.000 SECRET MUN CULTURA, TURISMO, ESPORTE E LAZER
 13 CULTURA
 392 DIFUSAO CULTURAL
 0087 ATIVIDADE ADMINISTRATIVA GERAL CULTURA/TURISM
 2.150 CAFÉ COM BISCOITO
 3.3.50.41.00 CONTRIBUIÇÕES",908460.0,10.0,MUNICIPIO DE SAO TIAGO,"Realização da Festa do Café-com-Biscoito que  acontece no segundo fim de semana de setembro, em São Tiago, cidade mineira conhecida nacionalmente pela tradição de produzir biscoitos artesanais e Capital Estadual do Café com Biscoito (Lei nº 23.946, de 24/09/2021). REGISTRO DE INDICAÇÃO GEOGRÁFICA IG201104. A festa, patrimônio imaterial registrada no Livro de Registros do município desde 2010, objetiva a consolidação e divulgação das tradições e costumes da cidade, promovendo a exposição de mais de 100 variedades de biscoitos e degustação gratuita de mais de 06 toneladas na praça central do município e programação artística variada. O público esperado durante os dias do evento é de 100 mil pessoas. Toda programação é gratuita. Os recursos serão utilizados para custear a contratação de atrações musicais, a divulgação do evento em mídias locais e regionais e a locação de itens de infraestrutura necessários para a realização do festival, como tendas, palco, geradores, banheiros químicos, iluminação e sonorização conforme plano de trabalho em anexo.",Realização da Festa do Café com Biscoito,UN,10.0,41 - Contribuições,Não identificado,detalhado,IDENTIFICADO
81258,40687,43509.0,81258-40687-43509,Enviado para Análise,"Órgão: 19 Secretaria de Juventude e Desporto
Unidade orçamentária: 1901 - Secretaria de Juventude e Desporto
Função: 27 - Desporto e Lazer
Sub-função: 27.812 - Desporto Comunitário
Programa: 0522
Ação: 1.036
Natureza da despesa: 4.4.90.51.00 Obras e instalações 
Fonte do recurso: 706 – Transferência Especial da União
Funcional Programática: 27.812.0522.1.036",922070.0,10.0,MUNICIPIO DE LAVRAS DA MANGABEIRA,Ampliação de infraestrutura esportiva através da construção de arquibancada no Estádio Municipal de Lavras da Mangabeira/CE.,Construção de Arquibancada no Estádio Municipal de Lavras da Mangabeira/CE,M2,4630.0,51 - Obras e Instalações,Obra/instalação,detalhado,IDENTIFICADO
80750,35963,38691.0,80750-35963-38691,Enviado para Análise,"
Órgão: 23
Unidade: 1
Ação: 2020
Aplicação Direta: 3449000000000000000
",845520.0,10.0,MUNICIPIO DE ARARANGUA,Construção de do Centro do Empreendedor,Construção Centro do empreendedor - Aprovação do plano de trabalho - Projeto e Aprovação - Aquisição Terreno -Preparação do Terreno -Obras Civis -Acabamentos e Acessibilidade -Equipamentos e Mobiliário -Capacitação e Serviços -Entrega e Inauguração.,UN,10.0,51 - Obras e Instalações,Obra/instalação,detalhado,NÃO FOI POSSÍVEL IDENTIFICAR
77443,36316,39430.0,77443-36316-39430,Enviado para Análise,"Função - 23 - Comercio e Serviços
Subfunção-695 - Turismo
Programa- 411- Viva Bahia: Turismo e desenvolvimento
PAOE -3701 - Apoio à Realização de Evento na Área de Turismo
Natureza da Despesa -33.90.39.000
PAOE SUFOTUR - 5893 Apoio a evento de Interesse Turístico pra divulgação do Destino Bahia",862410.0,250.0,SECRETARIA DE TURISMO SETUR,"Apoio às ações realizadas por esta secretaria, que visam incrementar o turismo como fator de desenvolvimento, geração de riqueza, trabalho, renda em municípios do estado da Bahia","Apoio ao evento ""Batalha de Pagode Baiano”, que será realizado no município de Salvador/BA, no dia 22/08/2025.Que visa incrementar o turismo como fator de desenvolvimento, geração de riqueza, trabalho, renda em municípios do estado da Bahia",UN,10.0,33 - Passagens e Despesas com Locomoção,Serviços,mediano,NÃO FOI POSSÍVEL IDENTIFICAR
77443,36316,39430.0,77443-36316-39430,Enviado para Análise,"Função - 23 - Comercio e Serviços
Subfunção-695 - Turismo
Programa- 411- Viva Bahia: Turismo e desenvolvimento
PAOE -3701 - Apoio à Realização de Evento na Área de Turismo
Natureza da Despesa -33.90.39.000
PAOE SUFOTUR - 5893 Apoio a evento de Interesse Turístico pra divulgação do Destino Bahia",855490.0,90.0,SECRETARIA DE TURISMO SETUR,"Apoio às ações realizadas por esta secretaria, que visam incrementar o turismo como fator de desenvolvimento, geração de riqueza, trabalho, renda em municípios do estado da Bahia","Apoio ao evento ""Festejo Junino"" Contratação artística JÓ MIRANDA no município de Nova Itarana/BA, no dia 23/06/2025.Que visa incrementar o turismo como fator de desenvolvimento, geração de riqueza, trabalho, renda em municípios do estado da Bahia",UN,10.0,33 - Passagens e Despesas com Locomoção,Serviços,mediano,NÃO FOI POSSÍVEL IDENTIFICAR
