"id_plano_trabalho_analise","codigo_siorg_orgao_analise_pt","nome_orgao_analise_pt","situacao_planejamento_pt","situacao_parecer_analise_pt","texto_parecer_analise_pt","situacao_analise_pt","data_analise_pt","valor_reprovado_analise_pt","id_plano_trabalho"
149781,308793,"Ministério da Agricultura e Pecuária","APROVADO","Aprovar Plano de Trabalho","Prezados(as) Beneficiários(as),
Informamos que o Plano de Ação nº09032025-2-086933/ 2025 foi analisado por esta área técnica na presente data, com vistas à viabilização do respectivo Plano de Trabalho. Com base na avaliação objetiva realizada do plano de trabalho, que atende aos critérios legais, técnicos e operacionais estabelecidos pelas normas de regência, conforme dispõe o §1º, inc. I do art. 5º da Portaria Conjunta MF/MGI nº 15, de 2025, a presente avaliação refere-se exclusivamente à compatibilidade do plano de trabalho com as políticas públicas do órgão setorial. Dessa forma, com respaldo na documentação apresentada e na conformidade com os parâmetros normativos, recomenda-se a aprovação do Plano de Trabalho.
Permanecemos à disposição para eventuais dúvidas ou esclarecimentos por meio
dos contatos (61) 3218-3115 
Atenciosamente,
Anna Waléria
Supervisora Administrativa da Assessoria Técnica
Coordenação-Geral de Parcerias Institucionais – CGPI","Concluída","2025-11-11T09:00:10.826847",,44472
151445,308796,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome","APROVADO","Aprovar Plano de Trabalho","PARECER DE RECOMENDAÇÃO Nº 819 – TRANSFERÊNCIAS ESPECIAIS","Concluída","2025-11-13T09:06:27.973223",,46748
154610,308794,"Ministério do Desenvolvimento Agrário e Agricultura Familiar","APROVADO","Aprovar Plano de Trabalho","Após análise do MDA, esta unidade opina pela aprovação do Plano de Trabalho, uma vez que o mesmo atende de forma adequada às exigências normativas estabelecidas no art. 5º, § 1º, inciso I da Portaria Conjunta MF/MGI nº 15/2025.
","Concluída","2025-12-02T17:17:30.244673",,44477
150640,304,"Ministério da Saúde","APROVADO","Aprovar Plano de Trabalho","Aprovado Parecer Técnico nº 195/2025-SAES/GAB/SAES/MS","Concluída","2025-11-12T10:33:27.037932",,44104
147784,308798,"Ministério das Cidades","APROVADO","Aprovar Plano de Trabalho","- Plano de Trabalho aprovado em conformidade com as orientações contidas na PORTARIA CONJUNTA MF/MGI Nº 15, DE 28 DE JULHO DE 2025.","Concluída","2025-11-05T17:22:42.193642",,44611
154849,304,"Ministério da Saúde","APROVADO","Aprovar Plano de Trabalho","Parecer Técnico nº 303/2025-SAES/GAB/SAES/MS _ Aprovado","Concluída","2025-12-04T15:47:44.797811",,44483
155121,304,"Ministério da Saúde","APROVADO","Aprovar Plano de Trabalho","aprovado - Parecer Técnico nº 950/2025-DAET/CGAE/DAET/SAES/MS","Concluída","2025-12-05T18:11:23.922404",,44384
153101,2207,"Fundação Nacional de Saúde","APROVADO","Não se aplica","Não se aplica. Tratativas e análise técnica do Plano de Trabalho estão sendo conduzidas exclusivamente pelo Ministério das Cidades.","Concluída","2025-11-14T15:01:05.228525",,44197
153223,308798,"Ministério das Cidades","APROVADO","Aprovar Plano de Trabalho","O presente parecer restringe-se à análise das Metas 01 - (Ampliação das Ligações Domiciliares (o detalhamento dos itens dos serviços encontra-se no anexo uma vez que o sistema não permite sub-itens)) e 02 – (Ampliação da Rede Coletora (o detalhamento dos itens dos serviços encontra-se no anexo uma vez que o sistema não permite sub-itens)), cuja avaliação foi realizada em estrita observância ao art. 5º da Portaria Conjunta MGI/MF nº 15/2025, de 28 de julho de 2025.

Após análise, informamos que o Plano de Ação apresentado atende aos critérios estabelecidos na referida Portaria e, portanto, a equipe técnica recomenda a aprovação do presente Plano de ação.","Concluída","2025-11-14T15:51:37.621345",,44197
153406,308798,"Ministério das Cidades","APROVADO","Aprovar Plano de Trabalho"," O presente parecer restringe-se à análise da Meta, qual seja, a implantação de um Projeto de Recuperação de Áreas Degradadas (PRAD) em área anteriormente utilizada como “lixão”, cuja avaliação foi realizada em estrita observância ao art. 5º da Portaria Conjunta MGI/MF nº 15/2025, de 28 de julho de 2025, bem como a Nota nº 01192/2025/CONJUR-MCID/CGU/AGU. Após análise, informamos que o Plano de Ação apresentado atende aos critérios estabelecidos na referida Portaria e, portanto, a equipe técnica recomenda a aprovação do presente Plano de ação.","Concluída","2025-11-14T16:33:14.724073",,44547
152183,308798,"Ministério das Cidades","APROVADO","Aprovar Plano de Trabalho","O presente parecer restringe-se à análise das Metas 01 - (Rede de Esgoto), Meta 02 – (Recuperação dos Muros de Arrimo) e Meta 03 – (Execução de Dispositivos de Drenagem) cuja avaliação foi realizada em estrita observância ao art. 5º da Portaria Conjunta MGI/MF nº 15/2025, de 28 de julho de 2025.
Após análise, informamos que o Plano de Ação apresentado atende aos critérios estabelecidos na referida Portaria e, portanto, a equipe técnica recomenda a aprovação do presente Plano de ação.
Ressalta-se, contudo, a necessidade de atendimento aos limites de destinação de verbas para custeio estabelecidos no Art. 166-A da Constituição Federal, devendo tal condição ser rigorosamente observada na execução do Plano.
","Concluída","2025-11-13T16:53:21.880027",,45986
153025,1927,"Ministério do Meio Ambiente","APROVADO","Aprovar Plano de Trabalho","Aprovar Plano de Ação n° 087010/2025 - encaminhado pelo Município de Cidade Ocidental (GO), conforme PARECER Nº 1758/2025-MMA (SEI 2144194)","Concluída","2025-11-14T14:28:16.578832",,46531
150744,308796,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome","APROVADO","Aprovar Plano de Trabalho","PARECER DE RECOMENDAÇÃO Nº 705 – TRANSFERÊNCIAS ESPECIAIS","Concluída","2025-11-12T11:46:51.351898",,44437
152434,1927,"Ministério do Meio Ambiente","APROVADO","Aprovar Plano de Trabalho","Com esteio na documentação registrada na Plataforma Transferegov.br e juntada aos autos, APROVO O PLANO DE TRABALHO, referente ao Plano de Ação nº 09032025-2-087024 do MUNICIPIO DE CAICO-RN, no montante de R$ 990.000,00 (novecentos e noventa mil), nos termos do Art. 7º da Portaria Conjunta MGI/MF nº 15, de 28 de julho de 2025.","Concluída","2025-11-14T06:36:55.019603",,44323
151351,72084,"Ministério do Turismo","APROVADO","Aprovar Plano de Trabalho","Plano de Trabalho aprovado em conformidade com a PORTARIA CONJUNTA MF/MGI Nº 15, DE 28 DE JULHO DE 2025.","Concluída","2025-11-12T19:28:35.164355",,45445
150811,235881,"Ministério da Justiça e Segurança Pública","APROVADO","Aprovar Plano de Trabalho","CONCLUSÃO

Ante o exposto e de acordo com as informações disponíveis, conclui-se que o plano de trabalho apresenta evidências de conformidade com o disposto no art. 2º, §3º da Lei Complementar nº 210 e ao art. 5º, §1º, Inciso I, alíneas ""a"" a ""g"", da Portaria Conjunta MGI/MF nº 15, de 28 de julho de 2025. Assim, entende-se que o plano de trabalho encontra-se APROVADO, nos termos da legislação aplicável, não havendo óbices para o regular prosseguimento da proposta.

Ressalta-se, contudo, que o presente parecer não contempla a análise do cumprimento da aplicação mínima obrigatória de 70% (setenta por cento) em despesas de capital nas transferências especiais por autor, conforme disposto no art. 11 da Portaria Conjunta MF/MGI nº 15, de 28 de julho de 2025, tendo em vista a atribuição avocada pelo Ministério da Gestão e da Inovação em Serviços Públicos (MGI), na qualidade de órgão central do Sistema de Planejamento e de Orçamento Federal (SPOF), conforme tratativas anteriores.

Ademais, destaca-se a necessidade de que a execução dos recursos observe integralmente os princípios da legalidade, impessoalidade, eficiência e transparência, bem como os mecanismos de controle social e institucional previstos nos normativos vigentes, incluindo aqueles relacionados aos procedimentos licitatórios que venham a ser realizados.","Concluída","2025-11-12T12:37:40.502483",,46045
154174,253,"Fundo Nacional de Desenvolvimento da Educação","APROVADO","Aprovar Plano de Trabalho","Em fase inicial de análise, foi identificada a necessidade de solicitação de complementação de informação (Art. 7º, inciso II, da Portaria Conjunta). O ente beneficiário, a Prefeitura Municipal de Meridiano, procedeu à devida complementação, sanando os questionamentos técnicos e garantindo que o Plano de Trabalho atende, objetivamente, aos requisitos estabelecidos.
2. Análise Técnica e Objetiva
A avaliação do Plano de Trabalho abrangeu o correto preenchimento conforme o Art. 5º, § 1º, inciso I, da Portaria Conjunta. Verifica-se que o Plano apresentado atende aos critérios essenciais:
• Finalidade e Objeto: A aquisição de mobiliário escolar, armários e notebooks destina-se ao fortalecimento das unidades escolares de educação em tempo integral, sendo compatível com as áreas de competência do Poder Executivo municipal e garantindo a correta vinculação da finalidade.
• Metas e Resultados: O plano detalha metas mensuráveis, como a aquisição de 100% dos equipamentos previstos e a garantia da entrega de mobiliário e notebooks em 100% das unidades da Educação Infantil e Ensino Fundamental. A verificação será realizada por notas fiscais, registro patrimonial e relatório consolidado de entrega.
• Execução: A execução será realizada diretamente pelo ente beneficiário, mediante procedimento licitatório (Lei nº 14.133/2021), com prazo de execução física e financeira previsto (Mês 2 a 4). O prazo de execução do plano de trabalho está estabelecido.
• Vedação de Despesas: O plano, ao focar exclusivamente na aquisição de equipamentos e mobiliário, respeita a vedação de destinação dos recursos para pagamento de despesas com pessoal e encargos sociais, ou serviço da dívida.
3. Conclusão e Deliberação
Considerando que o Plano de Trabalho preenche os requisitos técnicos e formais exigidos pelo Art. 5º, § 1º, inciso I, e Art. 6º, parágrafo único, da Portaria Conjunta MF/MGI Nº 15/2025, e que as complementações solicitadas foram devidamente sanadas, este órgão setorial do Sigpar, conforme o Art. 7º, § 2º, delibera pela:
APROVAÇÃO do Plano de Trabalho para a execução da Transferência Especial.
A aprovação permite o prosseguimento do processo para as etapas subsequentes de emissão da nota de empenho e repasse dos recursos.","Concluída","2025-11-14T21:30:44.02244",,44084
150782,308796,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome","APROVADO","Aprovar Plano de Trabalho","PARECER DE RECOMENDAÇÃO Nº 716 – TRANSFERÊNCIAS ESPECIAIS","Concluída","2025-11-12T12:18:14.638544",,45383
155163,308798,"Ministério das Cidades","APROVADO","Aprovar Plano de Trabalho","O presente parecer restringe-se à análise da Meta 01 - (IMPLANTAÇÃO DE 10KM DE REDE DE DISTRIBUIÇÃO DE ÁGUA, ATRAVÉS DE ENCANAMENTO (CANO PVC 50MM) DA CAIXA DÁGUA PARA 600 DOMICÍLIOS DA ZONA URBANA DO MUNICÍPIO DE CÂNDIDO MENDES/MA. COORDENADA GEOGRÁFICA : 1°28'57,07""S e 45°36'27,59""W), cuja avaliação foi realizada em estrita observância ao art. 5º da Portaria Conjunta MGI/MF nº 15/2025, de 28 de julho de 2025.

Após análise, informamos que o Plano de Ação apresentado atende aos critérios estabelecidos na referida Portaria e, portanto, a equipe técnica recomenda a aprovação do presente Plano de ação.
","Concluída","2025-12-05T19:45:39.835384",,45109
152591,308798,"Ministério das Cidades","APROVADO","Aprovar Plano de Trabalho","- Plano de Trabalho aprovado em conformidade com as orientações contidas na PORTARIA CONJUNTA MF/MGI Nº 15, DE 28 DE JULHO DE 2025.","Concluída","2025-11-14T10:10:07.017027",,44741
147067,308793,"Ministério da Agricultura e Pecuária","APROVADO","Não se aplica","Prezados(as) Beneficiários(as), 
Informamos que o Plano de Ação nº 09032025-2-087065 / 2025, foi analisado por esta 
área técnica na presente data, com vistas à viabilizar o respectivo Plano de 
Trabalho. 
Contudo, na análise, foi verificado que no escopo do plano de trabalho não atende  
à finalidade de fomento ao setor agropecuário, que visa promover o 
desenvolvimento de pequenos, médios e grandes agricultores rurais. Portanto, o 
resultado da análise deste Ministério será “Não se Aplica”. 
Permanecemos à disposição para eventuais dúvidas ou esclarecimentos por meio 
do contato (61) 3218-3763. 
Atenciosamente, 
Warley Ferreira 
Supervisor Administrativo da Assessoria Técnica 
Coordenação-Geral de Parcerias Institucionais – CGPI 
","Concluída","2025-11-04T10:37:05.24343",,44336
147152,308799,"Ministério da Integração e do Desenvolvimento Regional","APROVADO","Não se aplica","O conteúdo do Parecer “Não se Aplica” se dá em razão de o Plano de Ação não ser compatível com as ações e finalidades da Secretaria Nacional de Políticas de Desenvolvimento Regional e Territorial – SDR, do Ministério da Integração e Desenvolvimento Regional – MIDR.
","Concluída","2025-11-04T12:37:02.421192",,44336
150895,1927,"Ministério do Meio Ambiente","APROVADO","Aprovar Plano de Trabalho","Segue parecer final de aprovação","Concluída","2025-11-12T14:07:18.666696",,44336
149022,304,"Ministério da Saúde","APROVADO","Aprovar Plano de Trabalho","Nesses termos, e restrito às informações contidas no plano de trabalho, na Plataforma Transfergov.br, essa área técnica verificou que de acordo com o art. 3º da Portaria Conjunta MGI/MF n°. 15, de 28 de julho de 2025, recomenda-se a APROVAÇÃO. 

Dessa forma, constata-se que todos os requisitos exigidos foram devidamente atendidos, não havendo impedimentos para a continuidade do processo e a consequente transferência dos recursos aos beneficiários. 

Ressalta-se que a análise realizada não contempla a apreciação do custo/valor apresentado, observou-se exclusivamente os requisitos meritórios. 

Salienta-se que compete ao beneficiário garantir os recursos humanos e de infraestrutura necessários à execução do objeto, de forma a permitir o alcance do objeto proposto, em conformidade com a legislação vigente e as informações constantes no plano de trabalho. 

Esclarecemos que atuação do Ministério se limita à análise do Plano de Ação apresentado pelo beneficiário, exclusivamente para verificar o seu enquadramento às políticas públicas do Ministério. Não cabe ao órgão setorial acompanhar a execução dos recursos ou intervir na forma como são utilizados, sendo essa atribuição do próprio beneficiário e dos órgãos de controle competentes. 

Dessa forma, o beneficiário assume total responsabilidade pela correta utilização dos recursos, devendo assegurar que sua aplicação esteja em conformidade com a legislação vigente. Também é de sua exclusiva responsabilidade a prestação de contas aos órgãos de controle e a adoção das medidas necessárias para evitar qualquer irregularidade. 

Caso ocorra o uso indevido dos valores, eventuais sanções, penalidades ou exigências de devolução de recursos serão direcionadas ao beneficiário, não cabendo o Ministério da Saúde qualquer responsabilidade sobre esses aspectos. ","Concluída","2025-11-11T20:37:37.973386",,44239
